"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RNF213.11",0.000111098290543735,-1.14690386015883,0.119,0.286,1,"14","RNF213"
"S100A10.13",0.000111985942829797,-1.01017472817657,0.267,0.444,1,"14","S100A10"
"PSAP.11",0.000119460379385197,-1.28469850364126,0.228,0.38,1,"14","PSAP"
"RPL31.7",0.000120478709575147,-0.750234876993803,0.188,0.381,1,"14","RPL31"
"RPS25.10",0.000134480705243155,-0.717796815527431,0.535,0.694,1,"14","RPS25"
"CD44.11",0.000140709014916698,-0.84221727254758,0.168,0.344,1,"14","CD44"
"HLA-DPA1.12",0.000148544836838239,-1.46604965244262,0.218,0.365,1,"14","HLA-DPA1"
"CORO1A.7",0.000152073547907757,-0.537534086216495,0.317,0.551,1,"14","CORO1A"
"ARGLU1.4",0.000165443532683835,-0.942065377079519,0.099,0.264,1,"14","ARGLU1"
"RPL23.8",0.000170976426552115,-0.757946370778518,0.248,0.441,1,"14","RPL23"
"VMP1.11",0.000178286165373781,-1.28126953899846,0.109,0.266,1,"14","VMP1"
"FKBP1A.11",0.000192493762202717,-1.00108411197166,0.149,0.311,1,"14","FKBP1A"
"ACTR3.6",0.000198181477756705,-0.823690292047998,0.109,0.282,1,"14","ACTR3"
"ARL6IP5.7",0.000202614118473281,-0.875575132267793,0.099,0.268,1,"14","ARL6IP5"
"PDIA3.1",0.000202774611483964,0.620547255139837,0.307,0.171,1,"14","PDIA3"
"RPS29.10",0.000212570784384403,-0.784950104070741,0.673,0.752,1,"14","RPS29"
"PRDX1.2",0.000234048006578676,0.780048043009997,0.317,0.187,1,"14","PRDX1"
"CD48.10",0.000240158939478954,-0.767469975734757,0.178,0.357,1,"14","CD48"
"RHOG.10",0.000260023099975221,-0.912012243101278,0.089,0.253,1,"14","RHOG"
"LINC01578.3",0.000288591130705714,-0.93799165301092,0.099,0.256,1,"14","LINC01578"
"MTDH.2",0.000295786197019122,0.960465137842143,0.317,0.188,1,"14","MTDH"
"LIME1.3",0.000346321207324697,0.436266744139909,0.297,0.16,1,"14","LIME1"
"TKT.13",0.000347749377332763,-1.16038914132129,0.129,0.282,1,"14","TKT"
"UBE2D3.8",0.000349696488648579,-0.92944393267292,0.218,0.372,1,"14","UBE2D3"
"RPL23A.10",0.000353874828166381,-0.624307667838369,0.545,0.702,1,"14","RPL23A"
"TMA7.11",0.000369556697693455,-0.741087159449386,0.337,0.499,1,"14","TMA7"
"FLNA.9",0.000384738506704484,-0.872132047454588,0.188,0.347,1,"14","FLNA"
"RPS11.8",0.000434524758722765,-0.412331897216602,0.564,0.682,1,"14","RPS11"
"SRP14.5",0.000435317756656547,-0.588243272270992,0.267,0.435,1,"14","SRP14"
"HNRNPA2B1.3",0.000439094635037539,-0.802386906570011,0.317,0.467,1,"14","HNRNPA2B1"
"NME2.7",0.0004642717267362,0.842010685230137,0.386,0.271,1,"14","NME2"
"CALM2.11",0.00046927033177237,-0.906645126674237,0.257,0.408,1,"14","CALM2"
"FMNL1.9",0.000480680751392291,-1.00948819090177,0.178,0.328,1,"14","FMNL1"
"LSP1.8",0.000632034537089326,-0.856906935358424,0.267,0.412,1,"14","LSP1"
"UQCRH.3",0.000640284344509626,0.802566473208651,0.376,0.256,1,"14","UQCRH"
"BTF3.7",0.000656309832324866,-0.571144809679644,0.327,0.489,1,"14","BTF3"
"PTMA.6",0.000684769131604046,-0.350042284477449,0.634,0.789,1,"14","PTMA"
"RAN.1",0.00069793052942187,0.927855905993936,0.317,0.198,1,"14","RAN"
"NCF1.14",0.000750283872223511,-1.58224673533098,0.198,0.332,1,"14","NCF1"
"CAPZA1.9",0.000751487663136008,-0.882268733989994,0.119,0.26,1,"14","CAPZA1"
"HLA-F.10",0.000818153950763833,-0.868239248295208,0.109,0.253,1,"14","HLA-F"
"RPL27A.10",0.000906649078793665,-0.559478059267156,0.337,0.502,1,"14","RPL27A"
"RPL37.13",0.000908230012420429,-0.445568707956303,0.663,0.823,1,"14","RPL37"
"AHNAK.11",0.000966854944716291,-1.03277380419369,0.178,0.312,1,"14","AHNAK"
"FUS.6",0.00102888720723732,-0.710832809612423,0.119,0.27,1,"14","FUS"
"ERP29.4",0.0010732012335631,0.759494820182387,0.356,0.235,1,"14","ERP29"
"SERF2.9",0.00115928565074606,-0.524996493390424,0.465,0.646,1,"14","SERF2"
"RPS13.11",0.00115932741179537,-0.497373202080698,0.624,0.768,1,"14","RPS13"
"HNRNPDL.7",0.00128577539350958,-0.769774609661722,0.257,0.391,1,"14","HNRNPDL"
"RPL27.10",0.0012949132112729,-0.552993813914282,0.396,0.583,1,"14","RPL27"
"MORF4L1.3",0.00130217144239124,-0.747930895525888,0.139,0.282,1,"14","MORF4L1"
"SRSF3.4",0.00134820736660615,-0.86549410619263,0.139,0.275,1,"14","SRSF3"
"RPL19.11",0.00143290694721795,-0.418615770671531,0.644,0.804,1,"14","RPL19"
"GPX4.10",0.00148741916003501,-0.831187332141982,0.119,0.257,1,"14","GPX4"
"SF1.5",0.00155379384712618,-0.74733427183502,0.178,0.327,1,"14","SF1"
"PRR13.6",0.00155952778683738,-0.953326068902627,0.149,0.28,1,"14","PRR13"
"TMBIM6.9",0.00156067683761729,0.526181318014154,0.515,0.382,1,"14","TMBIM6"
"RPS16.12",0.00174863492763341,-0.373229802882618,0.574,0.73,1,"14","RPS16"
"RPL38.11",0.00175099464738512,-0.739093252285207,0.426,0.556,1,"14","RPL38"
"CD99.12",0.0021092300617026,-0.745380755908145,0.168,0.314,1,"14","CD99"
"STK4.6",0.0021831359532891,-0.787983972360257,0.188,0.327,1,"14","STK4"
"ELOB.7",0.00223220219752209,-0.596743699647898,0.208,0.359,1,"14","ELOB"
"SEC61G.4",0.00250556663407454,0.81172967115258,0.347,0.256,1,"14","SEC61G"
"EVI2B.12",0.00253995111914547,-0.888438045153785,0.208,0.335,1,"14","EVI2B"
"CIRBP.11",0.00264926256492039,-0.563285956794092,0.228,0.384,1,"14","CIRBP"
"MDM4.6",0.00288610599152271,-0.837186332212301,0.129,0.252,1,"14","MDM4"
"MIF.10",0.00295239523391283,0.682936663973594,0.416,0.322,1,"14","MIF"
"EIF4A1.11",0.00299786405754307,-0.632770319852038,0.277,0.413,1,"14","EIF4A1"
"ZFAS1.5",0.00325740189322214,-0.678813868210477,0.208,0.341,1,"14","ZFAS1"
"RPL12.11",0.00334625482175775,-0.37738060451623,0.594,0.776,1,"14","RPL12"
"RPS6.11",0.00336202557317632,-0.375581517900783,0.604,0.73,1,"14","RPS6"
"LY6E.8",0.00362077866652068,-0.825274780996797,0.129,0.251,1,"14","LY6E"
"HSPA8.9",0.00369823514951425,0.767353204910298,0.426,0.341,1,"14","HSPA8"
"ARHGDIA.8",0.00381379504463201,-0.734707090006492,0.149,0.273,1,"14","ARHGDIA"
"SELENOK",0.00388417105634177,0.448030025447696,0.267,0.161,1,"14","SELENOK"
"PNISR.5",0.00392192531829058,-0.782225117052273,0.188,0.309,1,"14","PNISR"
"RPL22.12",0.00397281390924778,-0.538481094295101,0.535,0.651,1,"14","RPL22"
"COX4I1.7",0.00402056044509517,-0.621386442022534,0.356,0.483,1,"14","COX4I1"
"RPS9.9",0.00408912181761436,-0.393343904378862,0.574,0.729,1,"14","RPS9"
"RPLP1.10",0.00483902107965874,-0.326664902003167,0.842,0.877,1,"14","RPLP1"
"RPL36.14",0.00506424152480264,-0.437969027462919,0.673,0.762,1,"14","RPL36"
"PGK1.9",0.00539366398076344,-0.587897458846276,0.158,0.284,1,"14","PGK1"
"GMFG.8",0.00547318317221427,-0.612064158088897,0.267,0.407,1,"14","GMFG"
"ATP6V0B.9",0.0056410154082448,-0.821145756981223,0.168,0.287,1,"14","ATP6V0B"
"NDUFB1.7",0.00598172983501572,-0.650598246879965,0.158,0.278,1,"14","NDUFB1"
"IL2RG.12",0.00612022701418853,-0.844354004144223,0.139,0.251,1,"14","IL2RG"
"RPS20.7",0.00619134181993237,-0.54677158454747,0.178,0.304,1,"14","RPS20"
"CCNL1.10",0.00637595105164292,-0.682239324170857,0.178,0.307,1,"14","CCNL1"
"NOP53.8",0.00652032149839379,-0.599252320053161,0.168,0.294,1,"14","NOP53"
"PTPN6.8",0.00672262446701424,-0.829987711266704,0.139,0.252,1,"14","PTPN6"
"RPL10.11",0.00708061992066247,-0.36706124712667,0.911,0.879,1,"14","RPL10"
"RPL14.10",0.0072567471674833,-0.387495414574183,0.673,0.738,1,"14","RPL14"
"COPE.1",0.00789941011509975,0.534245244579366,0.287,0.188,1,"14","COPE"
"RPL17.12",0.00817997099722516,-0.321877906600803,0.624,0.728,1,"14","RPL17"
"HLA-A.11",0.00959569977178703,-0.409272921665929,0.792,0.819,1,"14","HLA-A"
"CAPZB.6",0.00985377162567971,-0.764560549561933,0.149,0.25,1,"14","CAPZB"
"TCF4",0,4.27721641368002,0.851,0.035,0,"15","TCF4"
"PLD4",0,3.53337679492851,0.713,0.016,0,"15","PLD4"
"JCHAIN.1",0,3.50203174055021,0.828,0.026,0,"15","JCHAIN"
"ITM2C.1",0,3.45658149436677,0.701,0.015,0,"15","ITM2C"
"LILRA4",0,3.05534746854532,0.632,0.003,0,"15","LILRA4"
"SCT",0,2.83448959072695,0.563,0,0,"15","SCT"
"IL3RA",0,2.63522690998779,0.506,0.005,0,"15","IL3RA"
"SERPINF1",0,2.59653257176753,0.529,0.003,0,"15","SERPINF1"
"MZB1.1",0,2.47616222852156,0.483,0.012,0,"15","MZB1"
"TSPAN13",0,2.14325920041371,0.437,0.01,0,"15","TSPAN13"
"TPM2",0,2.10230371781697,0.391,0.004,0,"15","TPM2"
"DERL3.1",0,2.05204935762788,0.345,0.004,0,"15","DERL3"
"SMPD3",0,1.89781031292628,0.368,0.002,0,"15","SMPD3"
"TNFRSF21",0,1.77006691068046,0.31,0.001,0,"15","TNFRSF21"
"LRRC26",0,1.70697745687008,0.253,0,0,"15","LRRC26"
"SCAMP5",0,1.57264660337099,0.276,0,0,"15","SCAMP5"
"EPHB1",0,1.5698706284176,0.264,0.002,0,"15","EPHB1"
"DNASE1L3",0,1.51484763488454,0.253,0.002,0,"15","DNASE1L3"
"MAP1A",0,1.50094020130904,0.253,0.001,0,"15","MAP1A"
"CLEC4C",0,1.32809589913551,0.253,0,0,"15","CLEC4C"
"IRF4",3.79613165214859e-304,2.31618743531419,0.437,0.01,8.73679699741999e-300,"15","IRF4"
"NIBAN3",3.79418629573502e-290,2.51115983946338,0.563,0.018,8.73231975963416e-286,"15","NIBAN3"
"NOTCH4",6.22491091501981e-287,1.40045443390961,0.253,0.003,1.43266324709181e-282,"15","NOTCH4"
"PTCRA.1",9.46743159486498e-281,1.31528500434903,0.264,0.004,2.17892938155817e-276,"15","PTCRA"
"UGCG",6.02405277984036e-273,3.2453854658917,0.713,0.032,1.38643574728026e-268,"15","UGCG"
"GAS6",1.85737007411737e-269,1.42604020483302,0.276,0.004,4.27473722558113e-265,"15","GAS6"
"CCDC50",5.61688723122135e-246,3.21319181633156,0.747,0.04,1.29272659626559e-241,"15","CCDC50"
"APP.1",4.43552928375633e-236,3.23260149696053,0.747,0.042,1.02083706465652e-231,"15","APP"
"PPP1R14B",1.71989755771431e-221,3.32130555881376,0.724,0.042,3.95834422907949e-217,"15","PPP1R14B"
"PFKFB2",1.4472357989319e-216,1.46312960583041,0.287,0.006,3.33081319124176e-212,"15","PFKFB2"
"TRAF4",2.19021082486769e-210,2.0260761800337,0.402,0.013,5.04077021343298e-206,"15","TRAF4"
"ZFAT",7.78342689709125e-204,1.50171689697863,0.287,0.006,1.79135570036555e-199,"15","ZFAT"
"SPIB",6.34509657860935e-196,2.31450968902739,0.437,0.016,1.46032397756694e-191,"15","SPIB"
"BCL11A.1",8.64304446735753e-192,3.38486818017943,0.793,0.059,1.98919668416234e-187,"15","BCL11A"
"LGMN",3.98474206369079e-175,1.34069790263606,0.253,0.006,9.17088385958436e-171,"15","LGMN"
"IRF8.1",1.99911427981014e-152,3.48827235665167,0.77,0.072,4.60096151498304e-148,"15","IRF8"
"COBLL1",2.53031831723496e-144,1.55141172359242,0.299,0.01,5.82352760711626e-140,"15","COBLL1"
"IRF7.1",2.54431353981069e-140,3.54547319092692,0.793,0.083,5.8557376118743e-136,"15","IRF7"
"DAB2.1",5.87393341281638e-135,1.78247103533485,0.333,0.014,1.35188577495969e-130,"15","DAB2"
"CXCR3",6.51855505232736e-132,1.70386963560755,0.299,0.011,1.50024544529314e-127,"15","CXCR3"
"RUNX2",1.67401596480525e-112,1.96280395382023,0.425,0.027,3.85274774299928e-108,"15","RUNX2"
"VEGFB",1.0530755933659e-103,1.5655177988328,0.402,0.026,2.42365347813162e-99,"15","VEGFB"
"ABHD15",1.68892198775118e-100,1.80666777004134,0.31,0.016,3.88705395480934e-96,"15","ABHD15"
"ST6GALNAC4",5.29787524783258e-99,1.33252870790198,0.253,0.011,1.21930598828867e-94,"15","ST6GALNAC4"
"STMN1",3.16264615258894e-95,2.00098682246609,0.448,0.035,7.27883012018345e-91,"15","STMN1"
"C12orf45",1.38782599978484e-89,1.53195070030555,0.276,0.014,3.19408153850481e-85,"15","C12orf45"
"GAPT",7.68764830335925e-85,1.89415825857472,0.448,0.039,1.76931225701813e-80,"15","GAPT"
"CD2AP",2.06843118404887e-81,1.60584641626232,0.356,0.026,4.76049437008848e-77,"15","CD2AP"
"DUSP5",3.10977422087603e-75,1.7550247362114,0.425,0.039,7.15714536934619e-71,"15","DUSP5"
"CYB561A3",7.47136761951868e-75,2.10576306596859,0.494,0.053,1.71953525763222e-70,"15","CYB561A3"
"MAPKAPK2",2.47541354465241e-67,1.86675757074199,0.598,0.082,5.69716427301753e-63,"15","MAPKAPK2"
"C12orf75.5",3.77907411978675e-62,2.4750898269505,0.724,0.138,8.69753908668919e-58,"15","C12orf75"
"LILRB4",1.83109968949497e-61,1.77690338995167,0.31,0.026,4.21427593537267e-57,"15","LILRB4"
"IDH3A",2.47620397983296e-58,1.5622759262483,0.322,0.029,5.69898345958556e-54,"15","IDH3A"
"RNASE6.3",2.47069305455044e-57,2.10794697311021,0.586,0.094,5.68630006504783e-53,"15","RNASE6"
"PLAC8.4",5.54007967407139e-55,2.44033140117011,0.793,0.199,1.27504933698753e-50,"15","PLAC8"
"SOX4",1.7358627284319e-54,1.6961632453518,0.345,0.035,3.99508806948601e-50,"15","SOX4"
"RUBCNL",9.78258022761404e-50,1.14584694809576,0.253,0.021,2.25146083938537e-45,"15","RUBCNL"
"SEL1L3.1",1.10267426731554e-49,1.65105618406161,0.368,0.042,2.53780482622671e-45,"15","SEL1L3"
"TCL1A.1",4.06914833925533e-49,1.81399582090447,0.276,0.025,9.36514490279615e-45,"15","TCL1A"
"ZDHHC17",1.77322602010692e-48,1.52420715045834,0.322,0.034,4.08107968527607e-44,"15","ZDHHC17"
"ATP13A2",1.23022077577837e-47,1.30280816690666,0.253,0.022,2.83135311545392e-43,"15","ATP13A2"
"GPR183.1",5.56109734148871e-47,2.00820885868595,0.448,0.065,1.27988655314363e-42,"15","GPR183"
"HERPUD1.4",1.64985016865234e-46,2.11839535188885,0.713,0.17,3.79713016315335e-42,"15","HERPUD1"
"MAP2K6",5.59940648454069e-46,1.20668625998565,0.253,0.022,1.28870340241704e-41,"15","MAP2K6"
"SPINT2.1",1.22009096615452e-45,1.60508063225622,0.379,0.049,2.80803935860464e-41,"15","SPINT2"
"SELENOS.1",7.54825992291369e-45,1.95209567875227,0.46,0.072,1.73723202125858e-40,"15","SELENOS"
"PPM1K",2.07461194594362e-43,1.59622823503296,0.437,0.065,4.77471939358925e-39,"15","PPM1K"
"RPS6KA4",9.93746044142589e-43,1.60158885353164,0.356,0.047,2.28710652059417e-38,"15","RPS6KA4"
"GZMB.5",1.44687766570878e-42,2.12871014095034,0.77,0.212,3.32998894762876e-38,"15","GZMB"
"MPEG1.4",4.04412697544164e-42,1.93895823856945,0.724,0.18,9.30755823397893e-38,"15","MPEG1"
"TXN.1",1.48493192533571e-41,2.04445636838601,0.655,0.156,3.41757082616015e-37,"15","TXN"
"CDYL",2.49001203354553e-41,1.24090092686415,0.264,0.027,5.73076269520503e-37,"15","CDYL"
"SEC61B.3",3.01024771614542e-41,2.15298188789204,0.759,0.226,6.92808511870869e-37,"15","SEC61B"
"ALOX5AP.3",9.07668524364978e-41,1.87220950043902,0.77,0.216,2.088999108826e-36,"15","ALOX5AP"
"CLN8",6.46579281424404e-40,1.50468282822851,0.276,0.03,1.48810221619827e-35,"15","CLN8"
"CLIC3.2",1.81327920613911e-37,1.89246668816026,0.46,0.081,4.17326209292916e-33,"15","CLIC3"
"SLC15A4.1",2.88927402124224e-37,1.55735003735005,0.448,0.078,6.64966415988901e-33,"15","SLC15A4"
"CCDC88A.2",5.55707371874638e-37,1.83058912149931,0.471,0.09,1.27896051636948e-32,"15","CCDC88A"
"PHB",9.1861591555196e-37,1.63216031947292,0.391,0.062,2.11419452964284e-32,"15","PHB"
"CD74.10",1.12845670840049e-36,1.91824909003343,0.954,0.563,2.59714311438374e-32,"15","CD74"
"SNHG14",1.61256514720456e-36,1.85749009269614,0.379,0.059,3.7113186862913e-32,"15","SNHG14"
"EIF4A3",2.54589828557403e-33,1.26298204470048,0.333,0.05,5.85938490424862e-29,"15","EIF4A3"
"PTGDS.1",4.4941401300465e-33,3.65460670247917,0.345,0.056,1.0343263509302e-28,"15","PTGDS"
"SPCS1.2",4.97868551762864e-32,1.73202473829273,0.701,0.208,1.14584447188223e-27,"15","SPCS1"
"PHACTR1.1",4.63410802265818e-31,1.59921996200908,0.414,0.078,1.06653996141478e-26,"15","PHACTR1"
"CERS6",5.08441021712511e-31,1.33185446363898,0.253,0.032,1.17017701147134e-26,"15","CERS6"
"IGFLR1",1.65025799625349e-30,1.60378683967386,0.402,0.077,3.79806877837741e-26,"15","IGFLR1"
"REPIN1",3.04800574124796e-30,1.27260110496566,0.276,0.038,7.01498521348218e-26,"15","REPIN1"
"HLA-DMA.5",4.69040435074262e-30,1.45713235654542,0.632,0.173,1.07949656132341e-25,"15","HLA-DMA"
"PAIP1",1.00441610844531e-27,0.896578259064781,0.264,0.038,2.31166367358688e-23,"15","PAIP1"
"PTMS",1.42756331035815e-27,1.00774639354596,0.333,0.056,3.28553695878928e-23,"15","PTMS"
"HSP90B1.3",1.91977853516419e-27,1.51173675892019,0.632,0.189,4.41837029868037e-23,"15","HSP90B1"
"FCHSD2",1.98742630262049e-27,1.21317447503228,0.264,0.038,4.57406163548106e-23,"15","FCHSD2"
"SCARB2",2.23481090091259e-27,1.39373731559286,0.31,0.052,5.14341728845033e-23,"15","SCARB2"
"PARK7.3",5.65828372436557e-27,1.53767194104412,0.609,0.18,1.30225399916274e-22,"15","PARK7"
"MICAL1",1.11599360874298e-26,1.11955334711902,0.31,0.052,2.56845929052196e-22,"15","MICAL1"
"MDFIC",1.29947279369926e-26,1.2027063607055,0.299,0.049,2.99073663469885e-22,"15","MDFIC"
"CCDC186",5.12398562308081e-26,1.11552266831694,0.31,0.053,1.17928529115205e-21,"15","CCDC186"
"PLP2.1",1.58017293247547e-25,1.58045185995357,0.494,0.128,3.6367680040923e-21,"15","PLP2"
"A1BG",2.73474850150903e-25,1.13948755733943,0.264,0.041,6.29402367622303e-21,"15","A1BG"
"UBE2J1.3",4.32905172392368e-25,1.29294324460208,0.471,0.115,9.96331254261035e-21,"15","UBE2J1"
"HLA-DQA1.3",8.91060918329652e-25,1.06601851282555,0.54,0.141,2.0507767035357e-20,"15","HLA-DQA1"
"RRBP1",2.80076446046508e-24,1.37126596937887,0.287,0.05,6.44595940576038e-20,"15","RRBP1"
"CST3.15",2.1248400241688e-23,1.18413195168048,0.828,0.311,4.8903193156245e-19,"15","CST3"
"CAT",1.4257359950303e-22,1.55390953553037,0.402,0.096,3.28133139256222e-18,"15","CAT"
"CXXC5",6.10599837461923e-22,1.22106957943326,0.299,0.057,1.40529552591862e-17,"15","CXXC5"
"NPC2.13",8.62565372553111e-22,1.40521479134792,0.667,0.255,1.98519420493099e-17,"15","NPC2"
"DCK",1.024897228451e-21,1.27575625377738,0.322,0.066,2.35880097127998e-17,"15","DCK"
"TMEM109",1.24853755203479e-21,1.11438211050491,0.287,0.053,2.87350917600806e-17,"15","TMEM109"
"UNC93B1.1",2.49738570878276e-21,1.19535590860625,0.356,0.08,5.74773320876353e-17,"15","UNC93B1"
"SFT2D2.1",4.87231057950985e-21,1.33699315448498,0.402,0.1,1.12136227987419e-16,"15","SFT2D2"
"RNASET2.3",6.42475893618474e-21,1.43057883960813,0.621,0.217,1.47865826916292e-16,"15","RNASET2"
"GGA2",9.65194390980182e-21,1.04695474507886,0.287,0.055,2.22139489084089e-16,"15","GGA2"
"IRF2BP2.3",1.58832732743676e-20,1.59287467719696,0.506,0.152,3.6555353440957e-16,"15","IRF2BP2"
"HLA-DPA1.13",2.09530027132982e-20,1.21139402749458,0.805,0.363,4.82233357446558e-16,"15","HLA-DPA1"
"HLA-DRA.15",2.10596290995058e-20,0.999549130134934,0.908,0.439,4.84687363725127e-16,"15","HLA-DRA"
"LIME1.4",4.36635913452229e-20,1.21911032502462,0.529,0.159,1.00491755481031e-15,"15","LIME1"
"SSR4.7",1.32272553879679e-19,1.29216068230768,0.69,0.278,3.04425282754082e-15,"15","SSR4"
"MAN2B1.2",1.36459905775663e-19,1.16893192288178,0.414,0.108,3.14062473142688e-15,"15","MAN2B1"
"ERP29.5",4.75172447128878e-19,1.29382849284347,0.621,0.234,1.09360938706711e-14,"15","ERP29"
"OFD1",7.21801199759212e-19,1.08045543535198,0.253,0.048,1.66122546124583e-14,"15","OFD1"
"B4GALT1.1",8.61239509400985e-19,1.32483762797179,0.506,0.159,1.98214273088637e-14,"15","B4GALT1"
"VAMP8.5",1.49707748321118e-18,1.45094388176861,0.598,0.232,3.44552382761054e-14,"15","VAMP8"
"HLA-DQA2.1",1.64804563241284e-18,1.35074809038456,0.287,0.062,3.79297702299815e-14,"15","HLA-DQA2"
"PPIB.2",2.03232413137473e-18,1.25331183603725,0.552,0.189,4.67739398835895e-14,"15","PPIB"
"TXNIP.9",2.22351543808732e-18,-1.9071912156813,0.391,0.752,5.11742078075797e-14,"15","TXNIP"
"ERN1",2.32277617517594e-18,1.1077581159378,0.264,0.053,5.34586936716742e-14,"15","ERN1"
"CSF2RB.2",2.57445326316898e-18,0.944714507456274,0.356,0.086,5.92510418518341e-14,"15","CSF2RB"
"HIGD1A",5.06455071586937e-18,0.920058526956326,0.276,0.057,1.16560634725734e-13,"15","HIGD1A"
"ARID3A",6.38586476519553e-18,1.05555380530337,0.287,0.062,1.46970677570975e-13,"15","ARID3A"
"XBP1.2",7.58563595108559e-18,1.39544666505908,0.437,0.128,1.74583411414235e-13,"15","XBP1"
"UCP2.5",2.318345929793e-17,1.22653851253199,0.655,0.278,5.3356731574186e-13,"15","UCP2"
"CCS",2.84115583460029e-17,0.946610916075962,0.253,0.051,6.53892015333256e-13,"15","CCS"
"OGT.1",6.43970786592967e-17,1.13466599012437,0.46,0.145,1.48209876534371e-12,"15","OGT"
"SERTAD2",9.71379299760515e-17,0.992613148959761,0.287,0.065,2.23562945839882e-12,"15","SERTAD2"
"CORO1C",1.59019851002456e-16,1.27414815794203,0.264,0.058,3.65984187082153e-12,"15","CORO1C"
"NEAT1.15",2.24611289803252e-16,-2.7134013704661,0.448,0.725,5.16942883482184e-12,"15","NEAT1"
"RPLP0.13",2.36852024834015e-16,1.15298348495503,0.839,0.526,5.45114935155484e-12,"15","RPLP0"
"GRN.8",2.45018047506578e-16,1.19021896790795,0.632,0.239,5.6390903633639e-12,"15","GRN"
"PAXX.3",3.53869322831458e-16,1.10830400241269,0.506,0.173,8.14430246496602e-12,"15","PAXX"
"TMED10",3.92472702544012e-16,1.09208491241756,0.437,0.137,9.03275924905044e-12,"15","TMED10"
"PARP10",5.77724815841243e-16,0.922143521464218,0.299,0.071,1.32963366365862e-11,"15","PARP10"
"GSN.1",1.36539013450259e-15,0.603273472985347,0.264,0.057,3.14244539455771e-11,"15","GSN"
"S100A4.9",2.08838916310918e-15,-1.62283199772349,0.471,0.765,4.80642765889578e-11,"15","S100A4"
"CD164.1",2.20160417498084e-15,1.40743714537203,0.552,0.229,5.06699200871841e-11,"15","CD164"
"SELENOH",2.41686398503621e-15,1.23094615595465,0.448,0.149,5.56241246156085e-11,"15","SELENOH"
"FCER1G.11",2.89059445395701e-15,0.941900512511184,0.816,0.378,6.65270313578206e-11,"15","FCER1G"
"CTSB.3",3.12131776221e-15,1.03799874161354,0.471,0.161,7.18371282972631e-11,"15","CTSB"
"RPS8.12",3.20646097919342e-15,0.815335006146653,0.943,0.789,7.37966994361365e-11,"15","RPS8"
"KLF2.8",3.27424146505148e-15,-2.85582442965918,0.034,0.469,7.53566673181599e-11,"15","KLF2"
"TMSB4X.11",3.34310677856267e-15,-0.936096041628631,0.897,0.967,7.694160250862e-11,"15","TMSB4X"
"TRAM1.1",3.52765704425313e-15,0.861201887387277,0.483,0.159,8.11890268734857e-11,"15","TRAM1"
"PTPRC.9",4.1029981182533e-15,-1.94712042501871,0.241,0.632,9.44305016915997e-11,"15","PTPRC"
"HLA-E.11",4.3407584757969e-15,-1.54527043011434,0.448,0.756,9.99025563204656e-11,"15","HLA-E"
"CAPG.3",4.41068034953789e-15,1.00978524053946,0.356,0.1,1.01511808244614e-10,"15","CAPG"
"ANKRD11",5.08328071912603e-15,1.38266609274901,0.437,0.144,1.16991705750686e-10,"15","ANKRD11"
"SH2B3.1",5.28060563214325e-15,0.980864942768105,0.276,0.067,1.21533138623777e-10,"15","SH2B3"
"TRABD.1",7.92296974968803e-15,0.741352801449873,0.425,0.129,1.8234714878907e-10,"15","TRABD"
"CD52.12",1.83433461619645e-14,-2.6657106130862,0.126,0.527,4.22172111917612e-10,"15","CD52"
"CCDC69.2",2.91198865733449e-14,0.980084862215833,0.437,0.142,6.70194189485533e-10,"15","CCDC69"
"DPYSL2.3",3.6694358669532e-14,0.951684850760572,0.356,0.103,8.44520664779278e-10,"15","DPYSL2"
"HLA-DRB1.15",6.50485852756884e-14,0.975641113785425,0.805,0.417,1.49709319011997e-09,"15","HLA-DRB1"
"TGFBI.1",7.21786130133911e-14,1.11031929685719,0.276,0.071,1.6611907785032e-09,"15","TGFBI"
"JUNB.11",1.11033889578308e-13,-1.8681239883581,0.322,0.656,2.55544496864477e-09,"15","JUNB"
"HLA-DQB1.9",1.21584823316867e-13,1.13853431084081,0.552,0.226,2.79827470863769e-09,"15","HLA-DQB1"
"BAG1",1.55822269709344e-13,1.05740560637731,0.31,0.085,3.58624953736055e-09,"15","BAG1"
"HLA-DRB5.4",1.8367910596539e-13,0.987216152244898,0.402,0.131,4.22737462379344e-09,"15","HLA-DRB5"
"SLC20A1",2.3573821468644e-13,0.851654178658218,0.322,0.09,5.42551501100841e-09,"15","SLC20A1"
"NR3C1",2.56108743634327e-13,0.99367133570161,0.379,0.119,5.89434273474402e-09,"15","NR3C1"
"RNASEH2B",2.89112532952789e-13,0.822923619326631,0.299,0.081,6.65392494590843e-09,"15","RNASEH2B"
